mean_Ax,std_Ax,median_Ax,cov_Ax,twf_perc_Ax,svf_perc_Ax,maxi_Ax,mini_Ax,skewness_Ax,kurt_Ax,mean_AY,std_AY,median_AY,cov_AY,twf_perc_AY,svf_perc_AY,maxi_AY,mini_AY,skewness_AY,kurt_AY,mean_Az,std_Az,median_Az,cov_Az,twf_perc_Az,svf_perc_Az,maxi_Az,mini_Az,skewness_Az,kurt_Az
-2.7719939,5.281595,-5.1141973,2.2981721497969945,-6.8488582372665405,3.846422255039215,7.4414444,-13.216465,[0.47341368 0.49460012 0.46159437],[-1.3881084 -1.3782104 -1.3702954],-3.916088,4.3730392,-6.1461353,2.0911813038580536,-7.326518535614014,1.7107181251049042,3.3950992,-10.860486,[0.53598064 0.54930836 0.53410184],[-1.4446789 -1.4136239 -1.4431467],0.5598084,5.8380914,-2.324853,2.4162142648042626,-3.671639323234558,7.8784016370773315,10.970624,-7.1397643,[0.59217435 0.61234975 0.59218585],[-1.420211  -1.3869058 -1.4200093]
-2.853304,5.1157594,-5.33926,2.2618044505905415,-6.885969758033752,3.78776216506958,6.61781,-10.04164,[0.5448191  0.56912273 0.5470916 ],[-1.4682826 -1.442035  -1.4636403],-3.2632618,4.899307,-4.893923,2.2134377728184282,-6.958995580673218,2.0806355476379395,9.021674,-14.557265,[0.36648944 0.39310318 0.3687306 ],[-1.1340599 -1.1632535 -1.1093291],0.3399569,5.9896135,0.07661719,2.4473686957669494,-5.196800112724304,5.892340421676636,16.640295,-13.139848,[0.12000801 0.15268332 0.10589138],[-1.0505984 -0.9810796 -1.1096963]
-2.8500557,5.073938,-5.22194,2.2525403199307705,-7.155327081680298,3.725510835647583,6.61781,-9.830943,[0.5488595  0.57084614 0.5444496 ],[-1.4751216 -1.4450191 -1.4725223],-3.5636091,5.0871925,-5.3488374,2.2554805553141866,-7.343278527259827,1.8591639399528503,7.130187,-18.340239,[0.2341257  0.2717982  0.26970115],[-1.0042156 -1.0637759 -1.0347785],-0.4561676,5.789079,3.1844018,2.4060505375616152,-8.25191044807434,3.78776216506958,6.2107806,-10.352898,[-0.68051636 -0.6801618  -0.7043726 ],[-1.4913894 -1.4930031 -1.460177 ]
-2.8660736,5.4136696,-5.035186,2.3267293753639766,-7.130187153816223,3.6488935947418213,11.540463,-14.2412195,[0.35064295 0.32208222 0.30497223],[-1.1916175 -1.236527  -1.2985241],-3.3592725,4.9330816,-5.514043,2.2210541701840794,-7.0463868379592896,2.231475532054901,7.5084844,-11.708064,[0.4560284  0.4515805  0.44442952],[-1.2591159 -1.2466015 -1.2624907],0.19191793,5.8535886,2.3631616,2.419419058593448,-7.424684166908264,5.638546109199524,7.3265185,-8.978577,[-0.50127363 -0.49638626 -0.51872927],[-1.487695  -1.4866358 -1.4624268]
-2.7360396,6.0047975,-4.8556147,2.450468824255612,-6.847661018371582,3.3352420330047607,16.52058,-31.863173,[ 0.04542613 -0.12276736  0.37704372],[ 0.27520323  1.4591007  -0.42269278],-3.553066,4.6397758,-6.244301,2.154013870201685,-7.003289818763733,2.4313985109329224,5.27222,-11.7990465,[0.64354205 0.65684235 0.6444264 ],[-1.4209667 -1.3760709 -1.4194597],-0.22870229,5.7827907,1.8962754,2.4047433669433738,-7.788615822792053,5.1393373012542725,6.828507,-9.342508,[-0.4808599  -0.48127732 -0.5011647 ],[-1.4849088 -1.4832808 -1.4595724]
-2.5915205,5.785069,-5.10462,2.4052170356955416,-6.699215412139893,3.972122311592102,16.52058,-31.863173,[-0.02747092  0.5473776   0.16262476],[ 1.8039384  -0.40886164  0.49075913],-3.764338,4.435321,-6.462181,2.1060201457220233,-7.075118541717529,1.9250068664550781,5.095043,-8.897171,[0.67462534 0.70293826 0.6800058 ],[-1.4024949 -1.3604282 -1.3901025],0.22732158,5.902186,-2.4038641,2.4294414825018187,-4.4222482442855835,7.719181537628174,10.381629,-9.629823,[0.5575314 0.5792899 0.5571547],[-1.4010768 -1.374562  -1.3973807]
-2.5270503,5.2437773,-5.3296833,2.2899295349607267,-6.478940963745117,4.266619801521301,6.2155695,-12.421561,[0.5676329 0.5663599 0.567081 ],[-1.4510727 -1.4097153 -1.452203 ],-3.602189,4.561203,-6.0910664,2.135697310699643,-7.07392144203186,2.1345070600509644,5.13814,-8.86844,[0.65015745 0.670926   0.6460758 ],[-1.4277469 -1.3958641 -1.4319326],0.15730458,5.879234,-2.7246985,2.4247131453282647,-3.8284650444984436,7.209198474884033,11.42075,-8.303388,[0.57478464 0.5967102  0.57863283],[-1.3495753 -1.3204495 -1.345509 ]
-2.489484,5.2573237,-5.5739,2.2928854620134955,-6.459786415100098,4.49407684803009,6.268244,-8.662531,[0.6380106  0.65697676 0.63403183],[-1.4740264 -1.4455571 -1.4751637],-3.771569,4.358887,-6.5316153,2.087794816448005,-6.991318225860596,1.996835470199585,3.9505737,-10.04164,[0.669147  0.6985615 0.6729456],[-1.467423  -1.4407896 -1.4686364],0.029601492,5.8667216,-2.9880705,2.422131629391028,-4.211550831794739,7.395952939987183,10.568383,-7.6425643,[0.6300541  0.6486152  0.62800133],[-1.4047624 -1.3751886 -1.4070659]
-2.515007,5.4874206,-4.95378,2.342524398790639,-6.742312431335449,4.150496602058411,6.756678,-13.302659,[0.39269936 0.40661943 0.38637355],[-1.3868624 -1.3721541 -1.3811047],-3.7959504,4.40909,-6.404718,2.0997833321831703,-7.0834983587265015,1.6951552629470825,4.7311115,-8.801399,[0.6852793 0.7072478 0.684421 ],[-1.382783  -1.3457056 -1.3794775],0.2255898,5.9010925,-2.7510357,2.4292164434847865,-3.936207950115204,7.442641615867615,10.884429,-8.758303,[0.5843157  0.60456425 0.58048373],[-1.3803595 -1.3467832 -1.3752383]
-2.5274334,5.422561,-4.0247965,2.3286393384701407,-7.216381311416626,3.889519453048706,6.756678,-13.302659,[0.2582385  0.27038595 0.2585941 ],[-1.3892542 -1.3610718 -1.3771609],-3.2631419,4.8093424,-5.923466,2.1930212913554623,-6.847661018371582,3.0179989337921143,4.8891344,-10.870064,[0.62472624 0.64954746 0.62739   ],[-1.4435037 -1.4197966 -1.4458392],0.54851544,5.890839,-2.2554185,2.4271050862877845,-3.6740335822105408,7.838896036148071,11.650601,-8.796611,[0.54607135 0.56599337 0.5477581 ],[-1.3715532 -1.341201  -1.3708478]
-2.6683211,5.2507143,-4.0247965,2.2914437156655163,-7.4653871059417725,3.7614250779151917,8.269868,-10.17572,[0.4072464  0.42338687 0.41012588],[-1.4306914 -1.4106191 -1.4428084],-3.3636222,4.6972265,-6.2155695,2.167308590015051,-6.853646993637085,2.9330016374588013,4.343237,-8.236347,[0.66509485 0.6898633  0.66941065],[-1.4824289 -1.4492277 -1.4818288],0.5643973,5.828794,-2.1309156,2.4142895440549292,-3.884730875492096,8.08431077003479,11.6027155,-8.561971,[0.5286528  0.55080897 0.5325029 ],[-1.4346392 -1.4129515 -1.4329567]
-2.7944446,5.339692,-4.846037,2.310777383432617,-7.538413047790527,3.45375919342041,8.269868,-10.17572,[0.4956217  0.51755285 0.4984187 ],[-1.3807927 -1.3657265 -1.3778493],-3.3698635,4.7127867,-6.1844435,2.1708953624022307,-6.8009727001190186,2.8707502484321594,6.3496494,-8.9642105,[0.678829   0.69953275 0.67590886],[-1.4403743 -1.4044117 -1.4404863],0.5221941,5.911673,-2.2745728,2.4313932361920076,-3.7949450612068176,7.3456727266311646,14.499803,-8.777456,[0.56606394 0.58969593 0.5807602 ],[-1.2693932 -1.2524045 -1.2390646]
-2.448326,5.4704475,-4.68562,2.338898787951972,-6.894349932670593,4.105005145072937,8.609857,-11.128647,[0.47582138 0.5015168  0.47230172],[-1.3632512 -1.3334498 -1.3486726],-3.08381,4.87268,-5.736712,2.207414819925186,-6.777029514312744,3.4669277667999268,4.4821053,-9.285046,[0.6229611  0.64085287 0.6185625 ],[-1.4869372 -1.4555885 -1.486316 ],0.39039642,5.808863,-2.4589329,2.4101583273707115,-3.8607879281044006,7.686858892440796,10.391206,-8.629011,[0.5582756  0.58047366 0.55427015],[-1.4067645 -1.3789749 -1.406449 ]
-2.143318,5.643973,-4.0056424,2.375704710962148,-6.842872619628906,4.203170895576477,11.751162,-11.176532,[0.43958116 0.45450202 0.44023252],[-1.2438931 -1.2035338 -1.2378907],-3.2448816,4.8135753,-5.9593806,2.1939861594348646,-6.853646993637085,3.1077847480773926,4.9035,-9.399971,[0.62997764 0.64726955 0.6270526 ],[-1.4688212 -1.4382666 -1.4692111],0.2891101,5.8177695,-2.7941332,2.4120052917510986,-3.988882303237915,7.528835654258728,10.659367,-7.039204,[0.61687464 0.6418006  0.620016  ],[-1.4208229 -1.3870277 -1.4207622]
-1.8728272,5.85058,-3.6848078,2.4187972662987076,-6.7351295948028564,4.176833868026733,11.751162,-13.317025,[0.3781554  0.39682063 0.3678942 ],[-1.204292  -1.1745464 -1.2089337],-3.2906525,4.6868954,-5.6313634,2.164923871752399,-7.217578649520874,3.0742647647857666,3.7973394,-9.514897,[0.6027389  0.62380576 0.60236543],[-1.4972854 -1.4663373 -1.4982861],0.339877,5.917024,-1.9250069,2.432493398878936,-3.798536539077759,7.345672845840454,12.095939,-11.966647,[0.41333625 0.4236042  0.4102766 ],[-1.210876  -1.1767516 -1.2147492]
-1.6690257,6.033512,-3.452562,2.4563208494572764,-6.20120370388031,4.285773754119873,11.9953785,-17.942787,[0.20480676 0.189462   0.20071642],[-1.0227474  -0.96952677 -1.0097148 ],-3.256853,4.8363857,-5.6553063,2.1991784208946554,-7.144552707672119,2.955747425556183,5.6265745,-10.831755,[0.55835366 0.5832264  0.5583846 ],[-1.4480684 -1.4227759 -1.4490595],0.3296534,5.9203095,-1.6472695,2.4331686221077278,-4.919062852859497,7.356447100639343,16.391289,-9.744748,[0.47940797 0.506035   0.48257396],[-1.2129363 -1.1497107 -1.1978263]
-2.0935884,6.333591,-3.711145,2.5166626679681334,-6.64294958114624,3.6943849325180054,12.723242,-17.942787,[0.18269426 0.19645612 0.17890276],[-0.7758355 -0.7368114 -0.7724242],-3.1823986,4.8110375,-5.59066,2.193407746050832,-7.055964112281799,3.148487627506256,4.573088,-9.620246,[0.576075   0.5958491  0.57425094],[-1.4825355 -1.4513218 -1.4795791],0.28766567,5.8890986,-1.8531783,2.426746514215399,-4.944202780723572,7.459401488304138,13.053654,-8.107057,[0.49511448 0.5202217  0.49678257],[-1.3413447 -1.3126622 -1.3356439]
-2.7697115,5.9214945,-4.443797,2.43341210729867,-7.464189887046814,3.0407445430755615,12.723242,-17.875748,[0.31326675 0.33068693 0.3307402 ],[-0.7773919  -0.7645161  -0.81021976],-3.1825106,4.8054075,-5.631363,2.1921239755335207,-7.091878414154053,3.2334848046302795,4.3480253,-9.658554,[0.59954125 0.62458605 0.5993533 ],[-1.4788262 -1.4460231 -1.4796705],0.277945,5.8544555,-1.8699383,2.419598204462637,-4.813714146614075,7.611438751220703,10.324166,-9.1366,[0.46549663 0.4912667  0.47148663],[-1.3933281 -1.3710737 -1.392859 ]
-3.0399783,5.1642923,-5.0303974,2.272507939592347,-7.427078723907471,3.328059136867523,6.7231584,-12.895631,[0.37818462 0.3679067  0.37172887],[-1.4075886 -1.3843391 -1.3988531],-3.1599803,4.851003,-5.5786886,2.202499300797489,-6.98652982711792,3.2334848046302795,5.7079806,-9.984178,[0.59451854 0.6145528  0.5922891 ],[-1.4637662 -1.4332074 -1.4648736],0.4285136,6.0258904,1.1995379,2.4547688995793058,-5.315317153930664,5.801357746124268,11.6027155,-13.029711,[-0.22089656 -0.21395612 -0.22629397],[-1.1283499 -1.1127576 -1.1142082]
-2.8500235,5.062083,-4.922654,2.2499072797532285,-7.187649726867676,3.5854450464248657,5.4924946,-10.927526,[0.45106694 0.4818252  0.46496716],[-1.4765122 -1.4536322 -1.4796009],-3.1403549,4.860281,-5.451792,2.2046044975461214,-6.992515444755554,3.253836214542389,4.573088,-10.204452,[0.5507432 0.5721093 0.5523525],[-1.4683686 -1.4434439 -1.4709437],0.6354677,6.01867,-1.6233267,2.4532977972704995,-3.760227918624878,7.429472923278809,13.384065,-12.028898,[0.40095776 0.4115627  0.38834953],[-1.1491677 -1.1300354 -1.1432815]
-2.839816,5.111173,-4.922654,2.260790382349408,-7.136172652244568,3.6309364438056946,6.3496494,-10.956258,[0.49655896 0.51461285 0.5010249 ],[-1.458877  -1.4348555 -1.4639379],-3.0737858,4.8728757,-5.085466,2.2074591027831536,-7.342081427574158,3.2993276119232178,5.219546,-9.87404,[0.5335746  0.55456376 0.5335686 ],[-1.4687523 -1.4420283 -1.4718777],0.28685164,5.8215156,-2.0590868,2.412781705863617,-4.814911484718323,7.751504421234131,10.314589,-9.117445,[0.51831305 0.54085016 0.51423615],[-1.4364554 -1.409196  -1.4327011]
-3.0211995,5.0349035,-5.2387,2.2438590700634817,-7.20321261882782,3.3663675785064697,6.3496494,-10.956258,[0.5223449  0.5513383  0.52020645],[-1.4569958 -1.430759  -1.4517663],-3.0214226,4.9212117,-5.296163,2.2183804271388934,-7.144552707672119,3.4597448110580444,5.315317,-9.265891,[0.57770234 0.6023793  0.57775885],[-1.4726672 -1.4404086 -1.4717178],0.51584107,5.8755045,-2.0064125,2.4239439955810402,-3.884730875492096,7.89875328540802,11.04724,-11.143012,[0.47456437 0.49506    0.4760664 ],[-1.3571115 -1.3298335 -1.3522485]
-3.0687337,4.9590487,-5.135746,2.226892172516747,-7.295392632484436,3.3136934638023376,5.3775687,-9.960235,[0.52895755 0.54353005 0.52318525],[-1.4822818 -1.4554231 -1.477753 ],-3.085175,4.90629,-5.2985573,2.2150146848996934,-7.209198594093323,3.1089818477630615,7.6760845,-8.921114,[0.5787571  0.60440975 0.58162045],[-1.4092122 -1.374614  -1.4117845],0.5184189,5.8327622,-1.7406467,2.4151112275345676,-4.614988207817078,7.846078991889954,11.6027155,-8.988153,[0.5052127  0.52005696 0.50215393],[-1.3981798 -1.3725584 -1.3952636]
-3.007193,5.0057993,-5.090255,2.2373643631554665,-7.304969906806946,3.3053134083747864,5.478129,-9.960235,[0.51388526 0.5319918  0.5131348 ],[-1.4717388 -1.4408634 -1.4710808],-3.6957097,4.5218687,-5.4158773,2.1264685997562984,-7.326518654823303,1.7047324180603027,5.1141973,-10.874852,[0.47774017 0.4973186  0.47813377],[-1.308515  -1.292576  -1.3149743],0.35333294,5.913488,-2.0830297,2.4317664178996234,-4.4749226570129395,7.393558621406555,12.680144,-9.208428,[0.5007527  0.5244612  0.50230354],[-1.3151615 -1.2874106 -1.3122983]
-3.0022845,5.041987,-5.174054,2.2454369156783853,-7.310955882072449,3.2933419942855835,6.263455,-9.993754,[0.5356142  0.55507714 0.53107274],[-1.4412861 -1.416232  -1.4441104],-3.8725839,4.547262,-5.600238,2.1324310520559537,-7.176875591278076,1.1708063781261444,4.97054,-15.24682,[0.29420224 0.31684804 0.2950629 ],[-1.1269039 -1.1200213 -1.1128768],0.39255926,5.825448,-2.43499,2.4135964940714194,-4.060711026191711,7.73235023021698,10.922738,-8.844497,[0.5638142 0.5886572 0.5716821],[-1.3946984 -1.3730108 -1.4031916]
-3.0481193,4.9646087,-5.4685516,2.228140181694367,-7.128990054130554,3.2011619210243225,6.263455,-9.993754,[0.57971716 0.59382963 0.5768793 ],[-1.4313544 -1.4076397 -1.4324023],-3.5346143,4.587585,-6.287398,2.1418648352269085,-6.823718070983887,2.2123213410377502,5.162083,-9.294622,[0.6702038 0.6932338 0.6707241],[-1.4072052 -1.3665973 -1.4057363],0.49584076,5.8237977,-1.9297954,2.413254587230553,-3.8990965485572815,7.656930327415466,10.836543,-8.854074,[0.48965803 0.51498246 0.49814498],[-1.3639745 -1.3398968 -1.3736757]
-3.1239302,4.9060316,-5.715163,2.2149563446220655,-7.043992519378662,3.219119071960449,5.2913747,-9.60588,[0.5950496 0.616506  0.5996899],[-1.4700087 -1.4396112 -1.4648056],-3.6071692,4.524973,-6.3688035,2.1271983724254335,-7.0008955001831055,2.160844147205353,5.2578545,-8.514085,[0.6858691  0.70591366 0.6843778 ],[-1.4254304 -1.3958879 -1.4233192],0.42175364,5.80206,-2.2362642,2.4087465884269146,-4.048739552497864,7.8317131996154785,10.91795,-8.834919,[0.5539266 0.5766823 0.5561097],[-1.3881876 -1.3577616 -1.3881176]
-3.108782,5.0142336,-5.7367115,2.2392484429317716,-7.121807098388672,3.2670047879219055,5.693615,-10.305012,[0.5558864  0.5819434  0.55824685],[-1.4633547 -1.4309014 -1.4616115],-3.6826766,4.493845,-6.545981,2.1198690964212656,-7.02603554725647,2.1297184228897095,4.688014,-8.130999,[0.6989409 0.7211847 0.6982472],[-1.4314876 -1.3989372 -1.4296703],0.5334393,5.854515,-2.2123213,2.419610521485554,-3.6824135780334473,7.881993293762207,11.296247,-9.184485,[0.5424865  0.56663555 0.5473993 ],[-1.3570472 -1.325642  -1.3576291]
-3.0235138,5.2642603,-5.243489,2.294397588050777,-7.166101455688477,3.2777791023254395,6.8189297,-16.549313,[0.30246234 0.31037953 0.29478607],[-1.2623637 -1.1944065 -1.213742 ],-3.9223454,4.284255,-6.421478,2.0698442037436044,-7.156524300575256,1.5287523567676544,3.8978994,-10.3098,[0.626226   0.64392704 0.6231535 ],[-1.4440695 -1.4122269 -1.4407568],0.42767572,5.8693247,-1.9609212,2.4226689175665475,-4.362390995025635,7.553975701332092,11.727219,-9.50532,[0.48974863 0.5044523  0.48288378],[-1.3575307 -1.3283637 -1.3471855]
-3.0388052,5.234033,-5.3009515,2.2878009327206703,-7.265464186668396,3.08623605966568,6.8189297,-16.549313,[0.2946451  0.31830642 0.30373725],[-1.198933  -1.1767465 -1.252152 ],-4.073592,4.160458,-6.4023237,2.0397201003866052,-7.1026527881622314,1.156440645456314,4.180425,-10.831755,[0.59805506 0.6217709  0.5991989 ],[-1.3902521 -1.3483139 -1.3939421],0.2926298,6.8093104,1.8148696,2.6094655460934484,-5.490100383758545,5.147717475891113,27.189524,-21.333097,[-0.11390944 -0.37221995 -0.31923786],[ 0.35687494 -0.4879806  -0.27839398]
-3.0115902,5.00029,-5.612209,2.236132803970325,-7.097864151000977,3.596219301223755,5.8324833,-9.352085,[0.5753563  0.59600073 0.5784359 ],[-1.4692743 -1.4402814 -1.4676659],-4.091182,4.1255994,-6.399929,2.0311571540153808,-7.158918380737305,1.1420749127864838,3.0982075,-9.720806,[0.6358158 0.6606364 0.6372312],[-1.4363838 -1.407144  -1.4335355],-0.15782328,6.775919,1.5898067,2.6030595384222943,-5.402708888053894,4.632945656776428,30.316463,-30.417023,[-0.9449332  -0.58049107 -0.2794736 ],[ 1.2160311  -0.09726024  1.6248932 ]
-2.717907,5.160344,-5.5427747,2.27163908309404,-6.709989786148071,3.9697279930114746,6.613021,-10.372052,[0.59673035 0.6200813  0.5990785 ],[-1.4533428 -1.4244978 -1.454548 ],-3.9400947,4.6217017,-6.268244,2.14981434486253,-7.0834983587265015,1.3910808265209198,6.5364037,-20.993109,[0.15216462 0.18766035 0.13583337],[-0.4651413  -0.55752397 -0.48662186],-0.90467346,5.7847323,1.709521,2.4051470520045872,-8.099873304367065,3.6824135184288025,6.7758327,-11.645812,[-0.58896047 -0.5893294  -0.6076755 ],[-1.3791093 -1.3861331 -1.3566322]
-2.5609932,5.444574,-5.2243342,2.3333610691965236,-6.828506946563721,4.031979560852051,8.696051,-11.808624,[0.4609695  0.48328015 0.46178338],[-1.4056067 -1.3865583 -1.3893338],-3.717873,4.4817233,-6.4669695,2.1170081030934274,-7.040401220321655,2.1165497303009033,4.6161857,-9.275468,[0.6566813 0.6798663 0.6559945],[-1.4507769 -1.4159508 -1.4518601],-1.448025,5.5282907,-1.0726407,2.351231751358464,-7.605453014373779,3.1508818864822388,9.433491,-10.060795,[-0.11422761 -0.13458264 -0.13102531],[-1.2656301 -1.2613189 -1.2450438]
-2.3096411,5.763854,-4.4078827,2.4008027879845595,-6.8500553369522095,3.8559992909431458,13.83898,-13.819825,[0.35660592 0.40494648 0.36540094],[-1.1673701 -1.1008276 -1.1537547],-3.7334518,4.396257,-6.294581,2.0967252856956575,-7.0356128215789795,1.8627554178237915,3.912265,-8.983365,[0.6529346  0.6748641  0.65309966],[-1.443668  -1.4099208 -1.4433753],-0.47248867,5.8927712,-2.2458413,2.427503088370656,-6.007266283035278,6.705201148986816,10.601903,-9.783057,[0.4037952  0.41476208 0.40180779],[-1.35565   -1.3457507 -1.3612064]
-2.311381,5.7691736,-4.3815455,2.4019104109294642,-6.720763802528381,3.6201621294021606,13.83898,-16.918034,[0.30629084 0.3090112  0.2788322 ],[-0.9990933 -1.0247862 -1.0495423],-3.522427,4.6674957,-6.361621,2.1604387812523322,-6.905124187469482,2.3368241786956787,4.5156255,-10.252337,[0.64141953 0.6593125  0.6393515 ],[-1.4277457 -1.3953667 -1.4290637],-0.5144846,6.0440307,-2.5499158,2.458461036167,-5.314120173454285,6.474152565002441,12.929151,-13.297871,[0.39036018 0.41946524 0.39479503],[-1.2302026 -1.180555  -1.2147557]
-2.7343876,5.4475274,-5.0758886,2.333993875013354,-7.057161211967468,3.553122043609619,7.82453,-16.918034,[0.36842513 0.38428742 0.36516574],[-1.2862389 -1.269359  -1.2457494],-3.7458463,4.4671025,-5.9330435,2.113552111403551,-7.117018222808838,1.722689539194107,4.3815455,-11.736795,[0.54906255 0.5674408  0.54826885],[-1.404936  -1.3727474 -1.4020628],-0.9548338,5.8007417,-2.810893,2.408472892211135,-6.143740653991699,6.2035980224609375,9.313777,-9.280257,[0.448802   0.47083855 0.45326495],[-1.4163282 -1.3931508 -1.4170364]
-2.7856414,5.1855173,-5.0519457,2.277173096428155,-7.08469545841217,3.7326935529708862,6.91949,-10.017697,[0.51830596 0.5375856  0.5162357 ],[-1.4432064 -1.4141155 -1.4361017],-3.8333733,4.380619,-6.296975,2.092992844964422,-6.998501300811768,1.6879723966121674,4.3240824,-10.726406,[0.5990291 0.6232667 0.5967133],[-1.4224491 -1.3920361 -1.4261824],-0.94676495,5.7824726,-3.0407448,2.404677236236421,-6.000083565711975,5.96656334400177,10.199663,-9.174909,[0.48162198 0.5010288  0.48233747],[-1.4024872 -1.3728868 -1.3921195]
-2.8120503,5.171129,-4.822094,2.2740117032866323,-7.228352665901184,3.6907936334609985,6.6034436,-13.542088,[0.41325185 0.433016   0.40944198],[-1.4241698 -1.3718385 -1.3773131],-2.180485,5.4308004,-3.294539,2.3304077836136847,-7.208001375198364,2.9749016761779785,7.1637073,-13.987425,[0.30903897 0.32097057 0.32065842],[-1.3333142 -1.3244294 -1.3791837],-0.89044344,5.712456,-3.2322876,2.3900745231789062,-5.943817615509033,6.619006872177124,8.356062,-8.930691,[0.5276201 0.5470054 0.5281315],[-1.4695747 -1.4470589 -1.4687786]
-2.9213655,5.1243997,-5.0280027,2.26371368817212,-7.380389928817749,3.6057962775230408,6.6034436,-13.542088,[0.44014224 0.45336407 0.4364291 ],[-1.4079148 -1.3668373 -1.4343573],-0.77356225,5.7176538,-1.0463035,2.391161590393525,-7.350461483001709,6.129374980926514,7.32173,-8.873228,[0.0681713  0.08593465 0.07492004],[-1.4866794 -1.4824599 -1.495753 ],-0.98365295,5.7982893,-3.1149676,2.407963724604511,-6.105432033538818,6.445420742034912,9.122234,-10.740772,[0.43200243 0.4456226  0.427388  ],[-1.4571251 -1.4282808 -1.4497628]
-3.014711,4.965173,-5.3105288,2.228266763123114,-7.237929940223694,3.5136162638664246,4.850826,-9.452645,[0.54581386 0.56742966 0.5495117 ],[-1.4950562 -1.4652772 -1.493363 ],-1.3325164,5.7112546,-2.7199101,2.3898231308425744,-6.686046600341797,5.375174641609192,9.141388,-9.921926,[0.29748788 0.31709996 0.30163565],[-1.4095138 -1.3951769 -1.4144521],3.0248864,4.837861,2.4685102,2.1995138238020218,-0.4585059732198715,8.084310054779053,11.775104,-7.35525,[0.05990209 0.07150463 0.07870568],[-1.0541747 -1.0388386 -1.0846869]
-3.0365467,5.0401115,-5.504466,2.245019274248675,-7.029626846313477,3.4812934398651123,5.961775,-11.061606,[0.53359145 0.55688107 0.5291262 ],[-1.4512697 -1.4217038 -1.4539039],-0.07897949,5.776029,1.5419209,2.4033370778887497,-6.596260905265808,5.061522841453552,9.878829,-11.937916,[-0.3563468  -0.34363106 -0.35192254],[-1.384128  -1.3855788 -1.3726026],2.3106308,5.3382163,2.9090588,2.310458029218244,-3.377142012119293,7.667704463005066,13.068019,-8.748725,[-0.2102922  -0.20173173 -0.20412992],[-1.3085192 -1.3142942 -1.3241373]
-2.95965,5.074263,-5.461369,2.2526125045945458,-7.02603554725647,3.399887800216675,5.961775,-11.061606,[0.5195219  0.54020965 0.5159135 ],[-1.4426473 -1.4148226 -1.4432658],-1.83479,5.8312235,-2.6313214,2.414792638686395,-7.010472774505615,3.4310134053230286,9.423914,-18.23489,[0.03633486 0.07926004 0.07196356],[-1.1059309 -1.1712011 -1.1667289],3.5556998,4.2921386,5.4541864,2.0717477106316706,-1.0307405889034271,7.163707256317139,9.830943,-3.8404365,[-0.62846494 -0.611011   -0.60739344],[-1.178973  -1.2080497 -1.2119346]
-2.8955631,4.996049,-5.063917,2.2351843161822535,-7.236732721328735,3.6584708094596863,5.478129,-8.930691,[0.5338049  0.55224407 0.5328272 ],[-1.4820668 -1.457801  -1.4845968],-2.9118524,5.196577,-3.9338136,2.279600200066572,-7.0834983587265015,1.7334638237953186,8.86844,-13.240408,[0.12584822 0.16621591 0.13993497],[-1.1724943 -1.1447047 -1.190493 ],2.4720619,5.1084805,4.5395684,2.2601947822015718,-4.12176513671875,7.23194432258606,8.724782,-5.8851576,[-0.5490914  -0.52944916 -0.53088546],[-1.4428295 -1.4686154 -1.4690777]
-2.9591873,5.06766,-5.049552,2.251146342397339,-7.363630175590515,3.6105849742889404,5.822906,-10.34332,[0.4981523  0.5149946  0.48954454],[-1.4719052 -1.450096  -1.4729333],-3.497,5.3582516,-4.7502656,2.3147897467492102,-7.637775897979736,2.079438269138336,11.760738,-19.197393,[0.04315181 0.14723295 0.06889573],[-0.70859814 -0.7281244  -0.9649999 ],1.8590523,5.375951,4.312111,2.318609672474748,-5.118985652923584,6.5699238777160645,8.207616,-6.6944265,[-0.61449087 -0.5931368  -0.59371334],[-1.4436255 -1.4713802 -1.4711472]
-2.9598022,5.075295,-5.2339115,2.252841532701771,-7.246309995651245,3.463336229324341,5.822906,-10.34332,[0.46545896 0.4847314  0.46767047],[-1.475257  -1.4492178 -1.4707551],-3.411532,5.124904,-4.8843455,2.263825115977646,-7.6820701360702515,1.1911578178405762,16.046513,-13.910809,[0.3021881  0.4875432  0.41359574],[-1.1223779  -0.43841982 -0.8330579 ],1.8848946,5.193072,4.4581623,2.278831244781764,-4.586256980895996,6.454998016357422,7.82453,-7.08709,[-0.57711923 -0.5523232  -0.55754346],[-1.4479158 -1.4790194 -1.4770011]
-2.9311821,5.0163302,-5.253066,2.239716553976637,-7.2510986328125,3.48847633600235,5.602632,-9.53884,[0.52955824 0.54769856 0.5254245 ],[-1.4900496 -1.4607502 -1.4868697],-3.5188758,5.673118,-5.061523,2.38183083246301,-7.303772926330566,1.9118382334709167,16.400867,-30.824053,[ 0.05948689 -0.19963834 -0.24224694],[0.25156403 2.0343337  2.0642557 ],-3.3575566,4.722949,-5.4422145,2.173234692345752,-7.255887269973755,2.703150153160095,4.664071,-10.166143,[0.53766626 0.5582686  0.5401426 ],[-1.4621074 -1.4345056 -1.4599484]
